time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz
"['47524.19174', '47526.87565']",1.600783545,1.700763424,0.68728269,3.146039072,3.73057904,3.784627768,0.243526667,0.366876667,0.300312222,-1.470227778,0.333711111,-0.554831111,1.591014957,1.670025891,0.621662376,2.796947154,3.736439328,3.764710891,0.78345,-0.081,0.18295,-1.9967,0.17755,-0.02715,7,1,1.007758333,2.178256697,8,2.828427125,2.351936364,1.971562415,5,3,0.8222125,0.559733576,5,2.236067977,0.106966667,2.762385048,9,5,2.4731,3.683177258,10,5.916079783,2.7452625,2.42282514
"['47525.0964', '47527.78036']",1.678852772,1.743061726,0.720768746,3.411039472,4.086356423,3.911090287,0.145787778,0.51014,0.373863333,-1.569415556,-0.194497778,-0.521612222,1.681880735,1.67607729,0.61967771,3.045518458,4.104592041,3.897866477,0.68295,0.0389,0.31375,-1.89475,0.0816,0.09895,7,1,0.950733333,2.122391694,8,3,2.67929,1.932808259,5,3,0.93435,0.577731019,6,2.645751311,0.785353846,2.677323436,10,5.744562647,3.6799125,2.733471705,12,6.8556546,2.74,2.434193181
"['47526.00112', '47528.68509']",1.776413061,1.88624188,0.757333145,3.451190073,4.030177816,4.188884046,0.190343333,0.648725556,0.459021111,-1.501421111,0.224473333,-0.850006667,1.776080618,1.781098393,0.605747566,3.124891515,4.046464743,4.124715093,0.7867,0.16505,0.48315,-1.74535,0.97275,-0.05245,7,0,1.093025,2.291286881,7,2.645751311,2.669991667,1.923164308,5,3,1.039593333,0.495076963,7,2.828427125,1.044633333,2.535039462,11,6,4.02035,2.242045785,11,7.280109889,3.139,2.345914008
"['47526.9058', '47529.58976']",1.905169458,2.039838038,0.755960674,3.27996766,3.997280026,4.405103685,0.293406667,0.620306667,0.472833333,-1.612085556,0.130758889,-0.430215556,1.892986723,1.954120674,0.593139297,2.872463455,4.017522679,4.408605954,0.897,0.1514,0.51305,-1.67465,0.74355,0.40055,7,0,1.278091667,2.445255711,7,2.449489743,2.968245455,1.938551989,5,2.828427125,1.09838125,0.444996609,6,1.732050808,0.587485714,2.098807488,9,6.08276253,3.793933333,2.739529129,10,6.708203932,3.737485714,2.526659611
"['47527.81051', '47530.49452']",1.961238247,2.049282542,0.80266015,3.203427652,3.648000417,4.48077778,0.167228889,0.637305556,0.358985556,-1.389732222,0.227145556,-0.900982222,1.965043089,1.958576791,0.721930479,2.902446424,3.661319334,4.413849564,0.7986,0.13075,0.3737,-1.51705,0.14,-0.0715,7,1.732050808,1.749590909,2.408404723,8,2.828427125,3.083090909,2.086770865,5,2.449489743,1.0615375,0.537741449,5,1.414213562,0.288673333,2.531641309,7,5.477225575,2.81716,3.772644295,9,6.32455532,3.31915,2.686133797
"['47528.71524', '47531.39921']",1.984750173,2.140764826,0.883276538,3.327022091,3.678852643,4.550314017,0.433571111,0.587162222,0.418941111,-1.587538889,0.453415556,-0.660782222,1.94766481,2.070201399,0.781958942,2.940212604,3.671257016,4.527301955,0.9689,0.09745,0.41065,-1.85835,0.23745,-0.01265,7,1.732050808,1.839391667,2.244435278,7,2.828427125,3.208463636,2.150910107,5,2.645751311,1.123911765,0.581697487,5,1,0.240852941,2.678014243,8,6.244997998,3.201190909,3.746168243,9,6.164414003,3.4095,2.802442451
"['47529.61992', '47532.30391']",1.997547416,2.140935657,0.866210203,3.354146786,3.507025383,4.51351057,0.280496667,0.765227778,0.357461111,-1.616713333,-0.114478889,-0.681403333,1.988835572,2.010709736,0.793433374,2.955262834,3.524793318,4.486774629,0.76665,0.13295,0.30905,-1.9054,-0.14295,0.0135,7,1,1.708918182,2.357133255,7,3.16227766,3.231545455,2.076016924,4,1.732050808,1.058264706,0.633019352,5,1.414213562,-0.033294118,3.071723832,9,6.32455532,3.004288889,3.741024731,10,6.480740698,3.4433,2.559049458
"['47530.52467', '47533.20862']",2.068979106,2.277058759,0.904123128,3.331714,3.427545197,4.903585728,0.441225556,0.870623333,0.472185556,-1.340136667,0.35557,-1.082294444,2.032708686,2.11583395,0.775344424,3.067392243,3.428150555,4.809449098,1.0799,0.28965,0.34975,-1.40465,0.40075,-0.2946,7,1.732050808,1.797241667,2.312007566,7,3,3.402433333,1.988116188,4,2,1.066273684,0.622391808,5,1.732050808,0.305933333,3.083461104,10,6.708203932,3.857222222,2.23183412,9,6.557438524,4.04345,2.517622798
"['47531.42936', '47534.11334']",2.100512093,2.29768934,0.861920071,3.569038122,3.321295586,5.05690289,0.449188889,0.930526667,0.475163333,-1.794717778,-0.046987778,-0.382116667,2.063416594,2.112601778,0.72314343,3.102249835,3.339568173,5.070694424,1.2095,0.54585,0.38605,-1.98435,0.17975,0.8667,7,1.732050808,1.814275,2.431706789,7,3.16227766,3.437158333,1.872408187,4,2,1.0618,0.606869987,5,1.732050808,-0.295361111,3.032151775,9,6.480740698,3.6925625,2.123079009,10,6.557438524,4.181688889,2.585909339
"['47532.33406', '47535.01806']",2.202743525,2.405681646,0.939202533,3.552118292,3.236599557,5.526460357,0.419368889,1.03205,0.503664444,-1.470984444,0.293493333,-1.311514444,2.174569025,2.185231143,0.797172794,3.25133926,3.241322819,5.398660315,1.21575,0.60845,0.4371,-1.31805,0.4812,-0.92875,7,1.732050808,1.967366667,2.588061535,6,2.828427125,3.4236,2.024869976,5,2.645751311,1.213011111,0.638414934,5,1.732050808,0.208994118,2.995196718,8,6.164414003,3.272411111,2.342558704,9,6,4.6220625,2.929717467
"['47533.23878', '47535.92275']",2.177696846,2.362175231,0.961258592,3.766085013,3.487440082,5.421396444,0.591742222,0.914882222,0.569286667,-2.171895556,0.247854444,-0.449047778,2.107499777,2.190012085,0.778891242,3.093966477,3.498109578,5.433035234,1.3458,0.60845,0.51865,-2.32985,0.4812,0.81115,6,2.236067977,1.988469231,2.464923961,6,2.828427125,3.411515385,1.970328733,5,2.645751311,1.282705882,0.616635152,5,2,-0.51196875,2.931502628,12,6.782329983,3.973571429,2.928532422,10,5.567764363,4.7335,2.896839097
"['47534.14349', '47536.8275']",2.207702246,2.376746303,0.980695844,3.60603559,3.601868835,5.570578035,0.289035556,1.039188889,0.543052222,-1.664541111,0.240621111,-1.360135556,2.200961712,2.149499157,0.821189025,3.216795113,3.613956176,5.432241847,1.0334,0.56345,0.5107,-1.8846,0.56585,-0.87645,6,2.236067977,1.500338462,2.644137051,7,2.828427125,3.481984615,2.055871828,5,2.449489743,1.37964375,0.633347797,5,2,0.008435294,3.319800274,11,7.416198487,4.26175,2.3437781,9,5.477225575,4.397875,2.93074014
"['47535.04821', '47537.73222']",2.22642516,2.31847945,1.017577488,3.765990362,3.80871367,5.395913932,0.610347778,0.898441111,0.696538889,-2.108737778,0.430981111,-0.469183333,2.153126841,2.149297109,0.745976299,3.137722202,3.805451381,5.405592064,1.42065,0.52365,0.681,-2.453,1.04175,0.67875,7,2,1.7856,2.438988115,7,2.645751311,3.70521,1.811468222,5,2.449489743,1.4017,0.5346425,5,2,-0.267676471,3.091186238,10,7.810249676,4.938171429,1.438977544,11,6.557438524,4.9554125,2.718605944
"['47535.95293', '47538.63694']",2.217165257,2.335624601,0.981886319,3.633617772,3.713166082,5.540575807,0.250354444,1.060403333,0.618281111,-1.736713333,0.123716667,-1.109161111,2.215327096,2.092688809,0.767050597,3.209589637,3.731895154,5.458831388,0.6206,0.6837,0.58105,-2.0157,0.71645,-0.1001,6,1,1.251483333,2.641739615,8,2.449489743,3.69188,1.854751838,4,2.236067977,1.369676471,0.598693817,5,2,0.242688235,3.186985043,9,7.483314774,4.6136,1.56662836,15,8,6.18654,2.120685507
"['47536.85768', '47539.54168']",2.290417101,2.318608937,1.039220549,3.726342661,3.767949761,5.576247441,0.682798889,0.918233333,0.708132222,-2.055447778,0.567925556,-0.610201111,2.198522628,2.140963622,0.764871506,3.12558986,3.745771454,5.573812275,1.7122,0.6837,0.69355,-2.2534,1.0198,0.3865,7,2,1.798841667,2.526118426,9,2.449489743,4.058333333,1.604920373,4,2.236067977,1.373433333,0.572125984,5,2,-0.25650625,3.128393532,10,6.8556546,4.787477778,1.813716742,16,6.782329983,6.4084,1.727929104
"['47537.7624', '47540.4464']",2.303509195,2.345012023,1.00252428,3.783248398,3.749361223,5.501358436,0.342411111,1.085168889,0.611331111,-2.035206667,0.084012222,-0.742576667,2.290679286,2.090465483,0.799013637,3.207051927,3.769419586,5.481549449,0.8069,0.8948,0.6058,-2.2904,0.2968,0.17495,7,1.732050808,1.420825,2.67261812,9,2.449489743,4.215177778,1.678967564,5,1.732050808,1.363505882,0.590649044,5,1.732050808,-0.793305882,3.639537151,9,6.403124237,4.785575,1.799072196,13,8.366600265,5.805716667,2.196066049
"['47538.66713', '47541.35115']",2.407646864,2.421229424,1.02037179,3.753305851,3.722272495,5.687083029,0.705852222,1.098934444,0.679255556,-1.79815,0.640784444,-0.869827778,2.314750564,2.169561005,0.765692337,3.312992003,3.687244493,5.651655988,1.6731,0.8948,0.6764,-2.03045,0.7672,0.10175,7,1,1.728676923,2.826929165,10,0,4.86405,1.021134173,5,2,1.378366667,0.529663858,5,2.449489743,-0.11564375,3.674930277,10,7.071067812,5.093333333,1.798325431,11,7.745966692,5.2546,2.427295728
"['47539.57186', '47542.25586']",2.240990164,2.329338598,0.892477594,3.557137982,3.366172607,5.24683701,0.560792222,0.965124444,0.558268889,-1.625934444,0.32972,-0.446214444,2.181843901,2.131865722,0.700214167,3.181514554,3.368753057,5.257116327,0.97455,0.618,0.56245,-1.332,0.24255,0.50915,7,1.414213562,1.407527273,2.848870702,10,0,4.763325,0.993938249,5,2,1.152711111,0.604495895,6,2.449489743,0.63208,3.346429995,8,6.244997998,4.289177778,2.327729022,11,7,4.8323,2.588063863
"['47540.47659', '47543.16058']",2.129399406,2.185478224,0.762311247,3.209422185,2.970715157,4.797135367,0.635915556,0.699763333,0.444376667,-1.186441111,0.251028889,-0.440891111,2.043613761,2.082020872,0.622863119,2.998777546,2.976673307,4.803593047,0.8299,0.2656,0.41095,-0.9738,-0.0226,0.48155,8,2.449489743,2.60735,2.695739795,11,0,4.5174875,0.969773163,5,2.828427125,0.995529412,0.624117521,6,2.645751311,1.455392857,2.07733328,8,4.898979486,3.181636364,2.893576249,9,5.744562647,3.3543,3.908300204
"['47541.3813', '47544.0653']",1.873072249,1.921542276,0.560134137,3.050586677,2.616005412,3.714847644,0.44562,0.399265556,0.199314444,-0.907758889,-0.578108889,0.01515,1.829483939,1.89013422,0.526405665,2.928712488,2.565621239,3.735628212,0.59625,-0.1367,0.14685,-0.85315,-0.7463,0.27525,8,3.464101615,2.201063636,2.505822916,11,0,3.8713875,0.763159879,5,2.645751311,0.533347059,0.579225253,6,2,1.942178571,2.219602289,7,3.605551275,1.45635,2.993135783,8,4.472135955,2.580490909,4.34343856
"['47542.28601', '47544.96998']",1.66198198,1.67916034,0.499517768,3.160861494,2.498763347,2.95496812,0.335414444,0.241636667,-0.001557778,-0.042472222,-1.042781111,-0.33606,1.636903465,1.670992456,0.502313766,3.178282581,2.283498015,2.952243527,0.53655,-0.1624,-0.1089,0.15285,-0.97695,-0.2854,6,3.16227766,1.625261538,2.339858329,9,3.464101615,2.525444444,1.84842587,4,1,0.387405882,0.516415588,5,1.414213562,3.235021429,2.405817903,6,2.828427125,1.011930769,2.684133225,6,2.645751311,1.677130769,3.933198969
"['45753.25472', '45755.93866']",1.499218775,1.725782063,1.052005172,2.458143925,1.474578039,3.911801433,0.426984444,0.464303333,0.033762222,-0.222642222,0.120337778,-0.774071111,1.445180715,1.671462903,1.05735386,2.46175506,1.477893007,3.855931362,0.91285,-0.19865,0.3318,-0.02795,-0.00755,-0.2852,9,4.898979486,1.90947,1.144923581,13,0,3.355357143,0.609096776,7,3.741657387,0.691027273,0.783515694,6,3.31662479,1.763535714,1.698781617,8,3.31662479,1.72976,0.931139369,11,10.14889157,4.29175,2.232365326
"['45754.15942', '45756.84335']",1.422367248,1.633951566,1.059153708,2.265363935,1.434843751,3.950890961,0.397406667,0.442684444,0.055307778,-0.287902222,0.169274444,-0.313118889,1.373373145,1.581652309,1.063634253,2.259583202,1.43280603,3.960528048,0.99735,-0.16835,0.40075,-0.03645,0.19385,0.0148,7,3.741657387,1.273261538,1.401748242,13,0,3.231233333,0.576320767,9,4,0.8286,0.813478775,5,2,1.33085625,1.82450377,8,3.16227766,1.663245455,0.833916292,10,10.19803903,4.6304,1.494454509
"['45755.0641', '45757.74804']",1.334610964,1.609552843,1.030929255,2.394793116,1.510438032,3.810800694,0.275981111,0.462133333,0.037761111,-0.54968,0.115658889,0.195747778,1.313079735,1.550419959,1.036009145,2.343913315,1.514440403,3.827090933,0.901,-0.12355,0.38345,-0.11615,0.1707,1.3085,7,3.464101615,0.901466667,1.527365892,12,0,3.147228571,0.554762525,9,4.472135955,0.979244444,0.429012561,5,2.449489743,1.567086667,1.727010152,7,3.464101615,1.48115,1.247577368,13,11,4.846057143,1.46946287
"['45755.96881', '45758.65274']",1.266885195,1.606927537,0.919426968,2.443110638,1.493615023,3.779816279,0.127141111,0.44783,0.000574444,-0.613632222,-0.123121111,0.363886667,1.267550904,1.551910009,0.924577679,2.378041064,1.496871016,3.78333689,0.51555,-0.0596,0.3323,-0.2723,0.11875,1.40555,5,1.732050808,0.534578571,1.464088484,12,0,3.120357143,0.46976768,10,4.358898944,0.9554,0.254063411,6,2.645751311,1.867361538,1.993252259,7,3,1.3136,1.126664969,15,11.3137085,5.400716667,1.329145723
"['45756.87353', '45759.55744']",1.242695639,1.607471203,0.898379665,2.576535822,1.531535475,3.528718756,0.012055556,0.398551111,-0.034265556,-0.616868889,-0.070394444,-0.020468889,1.249598768,1.566004224,0.902755273,2.515616094,1.538487868,3.548427943,-0.35875,-0.11795,0.2948,-0.19815,-0.08135,0.6199,6,2.236067977,0.435223077,1.420620743,13,0,3.295983333,0.61264489,9,4,0.810355556,0.367315767,7,3,2.174166667,1.564556378,7,2.645751311,1.386636364,1.189052093,17,12.489996,5.560075,1.507221467
"['45757.77822', '45760.46214']",1.222494312,1.564899617,0.891407226,2.329420939,1.314230424,3.537950263,0.063786667,0.403072222,-0.057172222,-0.260077778,-0.005844444,-0.314085556,1.227668496,1.520570278,0.894555543,2.327825169,1.321580048,3.543723379,0.2652,-0.16795,0.2948,-0.08475,0.08,-0.3308,6,2.645751311,0.697492308,1.26127476,13,0,3.1764,0.540902406,9,3.741657387,0.764255556,0.388590173,6,3,2.489869231,1.683430748,8,2.449489743,1.4767,0.829268761,18,13.26649916,5.77725,1.339329719
"['45758.68292', '45761.36685']",1.20991515,1.532176079,0.891185925,2.222930501,1.257839959,3.473871325,0.184417778,0.385791111,-0.020093333,-0.25323,0.173268889,-0.497537778,1.202476975,1.491118229,0.895950785,2.220832195,1.252828409,3.457318297,0.855,-0.22415,0.27845,-0.08475,0.18405,-0.8936,6,2.828427125,0.756828571,1.221453013,12,0,3.133428571,0.547616793,7,3.464101615,0.6884,0.431913947,6,2.828427125,2.02134,1.571023566,8,2.645751311,1.481518182,0.790475541,13,10.77032961,3.306816667,3.91172174
"['45759.58762', '45762.27159']",1.210306056,1.475243502,0.942716828,2.14307656,1.205264519,3.522059206,0.31202,0.381746667,-0.004404444,-0.167377778,0.083282222,-0.157513333,1.175946113,1.432978976,0.94798785,2.148499775,1.209119825,3.538247128,0.999,-0.20705,0.2644,-0.03595,0.0881,-0.23545,5,2.828427125,0.98921875,1.061868591,11,3.16227766,2.362414286,1.413825214,7,4.358898944,0.823172727,0.461457309,6,2.449489743,1.998230769,1.645959134,8,2.828427125,1.22533,0.748333333,9,6.92820323,2.3490125,4.114733192
"['45760.49232', '45763.17628']",1.217197599,1.440063632,0.996439748,2.365023204,1.33539221,3.413014812,0.279726667,0.358052222,-0.039684444,-0.484703333,0.061121111,0.131207778,1.191255917,1.40265546,1.001227103,2.327789541,1.341466123,3.429598391,0.94775,-0.1443,0.2415,-0.22405,0.00965,0.5574,5,2.645751311,1.0877125,1.101026565,9,3.16227766,1.970611111,1.674294271,8,4.472135955,0.88674,0.460088212,6,2,1.789628571,1.45661344,6,3.16227766,0.859642857,1.393598951,9,3.605551275,1.7311,4.720221427
"['45761.39703', '45764.08097']",1.231145758,1.426553746,0.986020022,2.565850259,1.375727625,3.437168495,0.139094444,0.359737778,-0.086293333,-0.596047778,-0.078944444,0.313911111,1.230116169,1.388184445,0.987739474,2.509640544,1.38115521,3.441979502,0.4665,-0.0879,0.2499,-0.27855,-0.3474,1.2609,5,2.645751311,0.943086667,1.222249424,9,3.16227766,1.889866667,1.639494373,10,2.828427125,0.858625,0.412514927,6,1.732050808,2.040484615,1.597051248,6,2.828427125,0.857115385,1.499677053,9,4.123105626,1.96729,4.568750576
"['45762.30174', '45764.98568']",1.220474618,1.446201029,0.963980741,2.693081593,1.374458051,3.333838458,0.021101111,0.336862222,-0.086808889,-0.62534,-0.119142222,0.009093333,1.227128618,1.414300611,0.965442658,2.634147948,1.37695563,3.352503099,-0.29315,-0.19885,0.26895,-0.29095,-0.5535,0.19815,5,1.732050808,0.555986667,1.297600202,11,3,1.80455,1.835067195,8,3.16227766,0.75153,0.3044487,6,2,2.1708,2.176336497,6,2.449489743,0.593992308,1.608208618,8,4.358898944,1.495655556,4.477115075
"['45763.20643', '45765.89038']",1.224270412,1.511133699,0.917563527,2.598911597,1.340017308,3.434039424,0.026271111,0.367432222,-0.07071,-0.405811111,-0.057321111,-0.307304444,1.230845641,1.473994327,0.919960081,2.58141433,1.346291039,3.439423075,0.075,-0.28665,0.30215,-0.0949,-0.347,-0.43225,5,2.236067977,0.556693333,1.301208999,11,2.645751311,2.4061875,1.542538612,8,3.464101615,0.70702,0.278024071,5,2,1.8909125,2.546809149,7,2.449489743,1.000858333,1.425709269,8,4.358898944,1.804344444,4.182653245
"['45764.11112', '45766.79507']",1.228854874,1.514598415,0.939800321,2.557042062,1.310474674,3.511037267,0.168786667,0.395422222,-0.06009,-0.3816,0.060274444,-0.493365556,1.224027166,1.470261255,0.943131558,2.542572569,1.31642168,3.495675628,0.78215,-0.24655,0.28385,-0.0949,-0.0182,-0.88295,6,2.236067977,0.643157143,1.319711115,11,2.645751311,2.5256875,1.599141016,9,3.605551275,0.756311111,0.288689965,5,2,1.913693333,2.703817726,6,2.236067977,1.00365,1.340451064,9,6.8556546,2.4759625,3.705663589
"['45765.01583', '45767.69978']",1.232526711,1.441192031,1.009966017,2.320832813,1.399258215,3.598119958,0.281925556,0.376758889,-0.04698,-0.387407778,0.148935556,-0.32554,1.206571923,1.398867314,1.014524747,2.301089665,1.399103877,3.603438097,0.9181,-0.15555,0.28385,-0.17115,0.1247,-0.22005,6,2.645751311,1.019592308,1.2366732,13,0,2.8869,0.709076239,11,3.605551275,0.9004125,0.322818549,6,2.828427125,1.820821429,2.350891653,7,2.828427125,1.3172,1.488961735,13,10.39230485,5.0205,1.685182205
"['45765.92053', '45768.60447']",1.210104509,1.34561056,1.055797702,2.114046585,1.395993963,3.407265587,0.315716667,0.299355556,-0.058304444,-0.421204444,0.202527778,0.050466667,1.174737991,1.319239067,1.06009245,2.083267151,1.388962704,3.425978202,0.93695,-0.1118,0.30045,-0.25565,0.1919,0.37105,6,2.449489743,0.895993333,1.214705761,12,0,2.615228571,0.654973831,13,1.414213562,0.988171429,0.311291325,6,3,1.799592308,1.816664322,7,2.828427125,1.415566667,1.45162199,13,9.055385138,3.5964,3.519508324
"['45766.82523', '45769.50917']",1.155143921,1.326385827,1.039925462,2.444165104,1.313565468,3.286042569,0.23054,0.340715556,-0.128943333,-0.414103333,0.199001111,0.298948889,1.138246191,1.289059863,1.037681472,2.422324851,1.305677971,3.290748829,0.63115,0.03005,0.17885,-0.23095,0.12825,0.7825,6,2.449489743,0.685842857,1.277835101,11,3.741657387,2.3476375,0.589092675,9,4.123105626,0.8077625,0.40234608,6,2.828427125,1.796592857,2.565669883,7,3.16227766,1.356108333,1.534707126,10,7.348469228,2.788644444,3.872862103
"['45767.72993', '45770.41385']",1.137006043,1.43122291,0.906239896,2.502345,1.229132462,3.192159688,0.141751111,0.34448,-0.105734444,-0.534892222,0.102103333,0.350373333,1.134455484,1.396930541,0.90509288,2.458203128,1.231746438,3.190648168,0.3678,-0.07905,0.15955,-0.20175,-0.0944,1.1377,6,1.732050808,0.618553846,1.335600722,11,3.741657387,2.5469,0.757623436,8,4,0.702144444,0.370861942,5,1.732050808,1.404858824,2.496040249,6,2.645751311,1.120838462,1.436117911,10,6.480740698,2.655133333,3.726039712
"['45768.63462', '45771.31857']",1.172819063,1.487708582,0.761758059,2.487171832,1.200181376,3.153934444,0.042531111,0.292712222,-0.005326667,-0.504314444,-0.010151111,0.137321111,1.17861378,1.466799903,0.766006916,2.449150643,1.206861964,3.168596055,-0.0293,-0.17835,0.19625,-0.09975,-0.12595,0.50645,6,2.236067977,0.707966667,1.344516499,9,4,2.339475,1.527732018,7,3.741657387,0.66995,0.306752123,5,2.236067977,1.480676471,2.332206361,7,4,0.862975,1.364693923,13,9.539392014,3.244514286,3.312533159
"['45769.53932', '45772.22326']",1.224642024,1.637063775,0.769819241,2.078341989,1.243428405,3.324154452,0.077098889,0.373785556,0.017245556,-0.326905556,-0.073171111,-0.16956,1.229059868,1.602749024,0.773937713,2.063969766,1.248227583,3.338425755,0.0391,-0.21675,0.22125,0.05085,-0.33835,0.21995,7,3.31662479,0.959716667,1.320188809,11,3.31662479,2.9201875,1.613285566,9,4.358898944,0.68065,0.324651051,5,2.645751311,1.75389375,1.202462036,9,3.872983346,0.78876,1.452833045,14,11.87434209,4.66656,2.028384108
"['45770.444', '45773.12796']",1.269857512,1.576996563,0.858740083,2.332541329,1.297765964,3.367238483,0.178393333,0.413498889,-0.058251111,-0.323455556,-0.082678889,-0.356743333,1.264308013,1.530345906,0.86156195,2.32294684,1.302385292,3.367045562,0.85375,-0.0609,0.21985,0.02125,-0.26555,-0.5124,7,4.242640687,1.1891,1.097740005,13,0,3.308028571,0.579492012,8,4.69041576,0.6444,0.418723778,6,3,2.262530769,1.420241422,9,3.605551275,0.9781,1.295718221,10,8.831760866,2.3918375,4.143168151
"['45771.34872', '45774.03266']",1.266188984,1.544111469,0.955597352,2.515508567,1.494039479,3.334796024,0.297944444,0.361567778,-0.060134444,-0.339186667,0.078577778,-0.401824444,1.237529836,1.509592576,0.959046304,2.506499905,1.500330132,3.329045056,0.93265,-0.0609,0.182,0.02125,-0.2365,-0.6381,6,3.464101615,1.215630769,1.080441272,13,0,3.204085714,0.724234217,7,4,0.722,0.512097647,7,3,2.567707692,1.3816686,8,2.645751311,1.1692,1.470057425,8,6.244997998,1.608511111,4.245298987
"['45772.25341', '45774.93734']",1.283485205,1.452357717,1.001821391,2.905241242,1.622780708,3.354957959,0.354941111,0.288946667,-0.053971111,-0.398611111,0.201882222,-0.039964444,1.240340643,1.431298415,1.005970881,2.893887838,1.619194805,3.373514017,0.97975,-0.269,0.1402,-0.1727,0.0536,-0.0701,7,4.242640687,1.3804,0.896852882,11,3.16227766,2.364757143,1.537349059,7,3.741657387,0.755858333,0.490549079,6,2.645751311,2.709921429,2.199141385,7,2.828427125,1.379945455,1.414689057,8,5.656854249,2.00084,4.120936591
"['45773.15811', '45775.84204']",1.261374256,1.494724006,1.028087059,2.811912103,1.535862753,3.289677479,0.309067778,0.315505556,-0.064415556,-0.48401,0.255567778,0.181442222,1.229774762,1.469231431,1.031815393,2.785460968,1.522934614,3.303071599,0.8623,-0.21175,0.1561,0.10925,0.17375,1.03975,8,3,1.2337,1.234008474,9,2.828427125,2.042022222,1.74083153,8,3.464101615,0.87657,0.476170259,5,2,2.2243625,2.181365589,7,2.449489743,1.452308333,1.405923687,10,6.92820323,3.252933333,3.043898789
"['45774.06281', '45776.74674']",1.314618781,1.499517228,1.035714732,2.822871452,1.409357894,3.317782285,0.211583333,0.347998889,-0.108366667,-0.619346667,0.117831111,0.31535,1.304749116,1.466748993,1.035800458,2.769519418,1.412291529,3.321264532,0.769,-0.21175,0.1839,-0.3401,0.02475,1.2606,7,3.741657387,1.0945,1.39851259,8,2.828427125,1.81879,1.922502796,8,3.605551275,0.74219,0.445766916,5,1.732050808,2.188026667,2.2602065,8,2.449489743,1.60375,1.358233179,10,6.782329983,3.301477778,3.268241944
"['45774.96749', '45777.65144']",1.37732998,1.483647342,1.088885114,2.520821109,1.404319931,3.258464443,0.129283333,0.321027778,-0.08061,-0.543868889,-0.014974444,0.0044,1.378931081,1.456614338,1.091980747,2.475241703,1.412107044,3.276716301,0.2402,-0.17515,0.22325,-0.3401,-0.3432,0.9546,7,3,0.995233333,1.6673285,8,3.605551275,1.874777778,2.070749103,9,4,0.80888,0.51890235,6,2.449489743,1.924346667,2.010776577,8,2.236067977,1.291909091,1.579105082,9,5.196152423,2.042722222,4.271888206
"['45775.8722', '45778.55616']",1.40339069,1.542028158,1.117228145,2.598577635,1.400720927,3.461954116,0.158064444,0.388841111,-0.096183333,-0.364515556,-0.10577,-0.357788889,1.402273016,1.500557232,1.119315975,2.587298431,1.404546646,3.462706948,0.56765,-0.1048,0.25895,-0.312,-0.57945,0.0202,5,2,1.079057143,1.538652703,9,3.872983346,1.99116,2.002401229,9,4.123105626,0.82888,0.555859898,5,2.236067977,2.166346667,2.195710684,8,2.828427125,1.148754545,1.744153757,8,3.741657387,1.393911111,4.672156002
"['45776.77689', '45779.46086']",1.397419035,1.517663388,1.186577178,2.509427226,1.486167042,3.59348085,0.285834444,0.411933333,-0.089477778,-0.267338889,-0.034535556,-0.584454444,1.375536981,1.468872448,1.189827301,2.509124792,1.494089402,3.565497248,0.7514,-0.086,0.3104,0.0159,-0.4234,-0.55775,6,2,1.097464286,1.480616066,11,3.16227766,2.6910875,1.532948444,9,4.123105626,1.025411111,0.534799781,5,1.414213562,1.86933125,2.453058357,6,2.828427125,1.108664286,1.545715283,9,6.92820323,2.1770125,4.576460464
"['45777.68162', '45780.36558']",1.352878623,1.487689913,1.175567898,2.494498611,1.443583774,3.551017274,0.370352222,0.349288889,-0.058105556,-0.387243333,0.084788889,-0.3065,1.308489059,1.454206102,1.180708826,2.478063155,1.44916499,3.557584601,0.9995,-0.1299,0.2797,-0.25335,-0.20155,-0.00885,5,1.414213562,0.9251125,1.415988232,9,3.464101615,2.0948375,1.873070629,7,4,0.9918,0.579720814,6,2.236067977,1.871221429,2.305507573,6,2.828427125,1.133735714,1.434186877,11,10.14889157,4.545466667,1.84223007
"['45778.58634', '45781.27026']",1.372594062,1.447831746,1.226788677,2.572959353,1.571517466,3.451972838,0.396603333,0.324408889,-0.094634444,-0.438567778,0.197826667,0.046863333,1.321408947,1.418924294,1.229985522,2.549509828,1.567750332,3.470991872,1.02495,-0.1593,0.18545,-0.393,0.253,0.61865,5,1.732050808,0.9487125,1.480081182,11,3.16227766,2.5507,1.466516533,7,3.872983346,0.979609091,0.589710608,7,3.16227766,2.117338462,2.138714911,6,2.645751311,1.38346,1.438217112,13,9.486832981,4.559785714,1.856946156
