9,3.2787,0.97419,2.2314,1.8828
8.4444,2.7889,3.3106,4.1285,4.4742
8.3,3.0203,3.1655,5.4898,5.0734
8,2.9439,2.2208,6.8888,5.7148
8.5,3.9279,2.278,6.6704,5.4681
9.2222,3.0732,2.6524,6.115,5.2199
8.875,3.0909,3.263,7.0056,5.9693
8.6,2.319,2.7035,6.1083,5.1132
8.5,2.4608,2.1994,7.2019,5.7817
8.4444,2.555,2.1712,6.6316,5.2862
8.1,2.4244,2.4993,6.3838,5.2586
9.5556,2.8333,3.0008,6.9175,5.8095
9.3333,2.5981,3.1044,5.6277,4.9727
8.6667,2.6458,3.241,6.9943,5.7961
8,3.4641,2.7699,5.9886,5.0547
8.375,4.7491,1.989,7.2964,5.569
11,6.4807,2.0067,5.6008,4.5075
9.75,5.3652,2.3677,4.3982,3.6512
10.5,6.0945,1.4732,3.4524,2.3729
9.3333,5.1478,1.1359,3.0908,2.1368
6.7,2.9078,2.765,5.1179,4.0913
7.5455,3.3575,2.7845,5.587,4.7359
6.9167,3.1467,2.0913,6.592,5.4938
8.2222,3.3082,2.8004,6.4537,5.6191
7.9091,2.468,2.825,6.302,5.3996
10.375,3.7393,3.2601,6.9804,5.8982
9.875,3.9074,2.5026,5.4007,4.696
8.625,3.1595,2.6887,6.6795,5.5166
8.2222,3.383,2.6253,5.7178,4.8203
7.6364,2.8026,2.5335,5.9621,5.2084
7.5,2.0683,2.5118,6.0127,5.3895
8.625,2.8754,2.6329,6.0533,4.8808
10.375,3.9619,2.8375,7.1637,5.6415
10.125,3.9074,2.7033,6.148,4.9872
8.1111,3.7231,2.264,6.887,5.629
11.429,7.7213,1.3958,6.0283,4.5206
12.6,8.6487,2.1472,5.3678,3.6504
8.5,7.7395,1.5513,3.5431,2.4721
9.5,7.6158,1.042,3.2998,2.7059
7.6,4.2216,2.8305,5.7232,4.748
7.8,2.4404,2.6471,5.9356,4.9095
7.3636,2.8381,2.2757,6.9924,5.668
7.4545,2.9449,2.0122,5.9858,4.9205
7,2.6077,2.0597,6.3287,5.328
7.5455,2.9108,2.2011,6.4095,5.4773
7.2727,2.3703,2.3388,5.9075,5.0469
7.7,3.4657,2.8449,6.7954,5.7403
8.5,3.3082,2.9202,5.709,5.0283
8.1111,3.6893,2.9939,6.1412,5.4768
8.3,4.5228,2.8989,5.6545,5.2912
8.4,4.2479,2.7588,5.6461,5.1881
7.7273,2.8667,2.8817,6.5915,5.7365
8,2.5,2.4852,6.0131,5.1354
8.6667,3.7417,2.4717,6.1912,5.18
10.857,7.5151,1.4354,4.8443,3.9608
7.6,7.2755,1.5514,3.5848,3.2108
6.6667,5.4544,1.7016,3.3667,2.5373
7.8,5.3914,1.5973,3.0513,2.2742
8.6667,3.7417,2.8934,5.1409,4.1667
9.25,4.097,3.0177,5.668,4.9136
8.4,3.8644,2.1933,6.7637,5.5603
7.7273,3.2277,2.4826,6.6437,5.5516
6.5,2.316,2.4972,5.9766,5.1805
6.25,2.5271,2.9088,6.5459,5.8991
8.3,3.401,2.5564,6.2239,5.1373
8.2222,3.5277,2.4166,6.792,5.5516
9.625,4.6579,2.9376,6.0385,5.2339
9.375,4.3732,2.9812,5.8381,5.1325
